"Data Source","World Development Indicators",

"Last Updated Date","2018-09-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Montenegro","MNE","Employers, female (% of female employment) (modeled ILO estimate)","SL.EMP.MPYR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.92700004577637","5.06799983978271","3.29800009727478","11.168999671936","10.9160003662109","17.3169994354248","12.7159996032715","13.3870000839233","11.1420001983643","13.6529998779297","12.5100002288818","12.4420003890991","11.4289999008179","11.456000328064","10.4820003509521","5.24599981307983","5.34600019454956","5.74300003051758","4.32800006866455","5.01000022888184","4.63800001144409","5.9689998626709","5.26800012588501","4.82800006866455","6.05299997329712","6.17500019073486","6.34000015258789",
"Montenegro","MNE","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","SL.EMP.1524.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4379997253418","16.4120006561279","16.136999130249","12.1949996948242","13.951000213623","11.3070001602173","14.2790002822876","13.1979999542236","14.253999710083","11.7309999465942","13.9099998474121","13.8330001831055","13.798999786377","13.3959999084473","13.3459997177124","16.2660007476807","18.6760005950928","19.1940002441406","18.5160007476807","17.2259998321533","18.7660007476807","17.7350006103516","17.2080001831055","18.8689994812012","17.9139995574951","17.746000289917","19.2810001373291",
"Montenegro","MNE","Employment to population ratio, ages 15-24, total (%) (national estimate)","SL.EMP.1524.SP.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2000007629395","23.3999996185303","","13.5954999923706","14.3968000411987","13.7951002120972","15.1624002456665","18.7535991668701","","","21.3146991729736",
"Montenegro","MNE","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7709999084473","21.9939994812012","21.2700004577637","16.6049995422363","19.7999992370605","15.4259996414185","19.8560009002686","18.1580009460449","18.8969993591309","16.0659999847412","19.1760005950928","19.0550003051758","18.9969997406006","18.423999786377","18.3570003509521","20.7980003356934","22.69700050354","23.132999420166","22.4050006866455","21.6509990692139","22.7830009460449","20.5960006713867","20.3250007629395","22.2180004119873","20.576000213623","20.5480003356934","23.201000213623",
"Montenegro","MNE","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8999996185303","25.6000003814697","","16.3337001800537","17.3258991241455","13.8470001220703","16.4451007843018","21.5438995361328","","","23.855899810791",
"Montenegro","MNE","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","SL.EMP.1524.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.75399971008301","10.4809999465942","10.7069997787476","7.54899978637695","7.80999994277954","7.01000022888184","8.48700046539307","8.05900001525879","9.44600009918213","7.23699998855591","8.43599987030029","8.38599967956543","8.36100006103516","8.11600017547607","8.0649995803833","11.4860000610352","14.4300003051758","15.0260000228882","14.3909997940063","12.5200004577637","14.4849996566772","14.6820001602173","13.878999710083","15.2910003662109","15.0710000991821","14.75","15.08899974823",
"Montenegro","MNE","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2999992370605","21","","10.7406997680664","11.3094997406006","13.7395000457764","13.8032999038696","15.7877998352051","","","18.5925006866455",
"Montenegro","MNE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55500030517578","9.86499977111816","12.585000038147","14.4700002670288","13.9530000686646","14.1809997558594","10.8620004653931","10.3780002593994","10.3540000915527","11.0679998397827","10.0799999237061","9.85900020599365","9.35000038146973","9.01500034332275","8.63000011444092","8.40799999237061","8.65499973297119","7.57499980926514","6.24900007247925","6.18200016021729","5.57000017166138","5.67399978637695","4.57499980926514","6.48600006103516","7.76599979400635","7.64799976348877","7.63600015640259",
"Montenegro","MNE","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6969995498657","12.5329999923706","15.9519996643066","16.8449993133545","16.3309993743896","14.6420001983643","12.5509996414185","11.9630002975464","12.2679996490479","12.4270000457764","11.621000289917","11.4280004501343","10.9630002975464","9.63899993896484","8.45600032806396","8.58399963378906","9.03899955749512","7.83099985122681","7.05000019073486","7.08099985122681","6.68499994277954","6.23400020599365","6.19199991226196","7.75899982452393","7.32299995422363","7.14300012588501","7.11999988555908",
"Montenegro","MNE","Adjusted savings: particulate emission damage (% of GNI)","NY.ADJ.DPEM.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.321071445882898","0.307413259490058","0.289078983869772","0.272480396283742","0.252659896780332","0.241317987618874","0.236232908855543","0.234609595606562","0.26200441310384","0.282791690847311","0.286593520400502","0.284729735282673","0.24958932764304","0.252513667424132","0.247786156295189","0.235483660457814","0.231021156814227","",
